# energy,bc_sum,bcd_x_sum,bcd_y_sum
0.159800,2.051707,-0.005647,-0.001341
0.165900,2.144549,-0.005946,-0.001429
0.172000,2.239635,-0.006285,-0.001528
0.178100,2.239635,-0.006285,-0.001528
0.184200,2.337138,-0.006546,-0.001575
0.190300,2.437053,-0.006796,-0.001627
0.196400,2.539673,-0.006851,-0.001634
0.202500,2.753565,-0.007598,-0.001841
0.208600,2.865267,-0.007886,-0.001901
0.214700,2.865267,-0.007886,-0.001901
0.220800,2.980390,-0.008132,-0.001948
0.226900,3.099154,-0.008251,-0.001970
0.233000,3.348759,-0.008863,-0.002146
0.239100,3.480166,-0.009323,-0.002289
0.245200,3.480166,-0.009323,-0.002289
0.251300,3.616354,-0.009610,-0.002344
0.257400,3.757587,-0.010045,-0.002462
0.263500,4.057329,-0.011285,-0.002667
0.269600,4.072251,-0.011516,-0.002719
0.275700,4.072251,-0.011516,-0.002719
0.281800,4.086646,-0.011794,-0.002797
0.287900,4.100824,-0.011877,-0.002884
0.294000,4.128732,-0.012028,-0.002987
0.300100,4.142278,-0.012320,-0.002982
0.306200,4.155743,-0.012333,-0.003026
0.312300,4.155743,-0.012333,-0.003026
0.318400,4.168893,-0.012510,-0.003029
0.324500,4.194609,-0.013198,-0.003107
0.330600,4.207271,-0.013415,-0.003134
0.336700,4.219567,-0.013426,-0.003128
0.342800,4.219567,-0.013426,-0.003128
0.348900,4.231987,-0.013526,-0.003217
0.355000,4.255934,-0.013769,-0.003386
0.361100,4.267699,-0.013995,-0.003444
0.367200,4.279191,-0.014442,-0.003562
0.373300,4.279191,-0.014442,-0.003562
0.379400,4.290611,-0.014045,-0.003389
0.385500,4.312975,-0.014379,-0.003521
0.391600,4.323912,-0.015116,-0.003680
0.397700,4.334638,-0.015601,-0.003844
0.403800,4.345314,-0.015708,-0.003808
0.409900,4.345314,-0.015708,-0.003808
0.416000,4.366151,-0.016143,-0.003703
0.422100,4.376292,-0.016309,-0.003726
0.428200,4.376292,-0.016309,-0.003726
