# energy,bc_sum,bcd_x_sum,bcd_y_sum
1.581100,-0.919723,-0.128554,-0.212623
1.587200,-0.816442,-0.129358,-0.198549
1.593300,-0.767801,-0.128725,-0.190151
1.599400,-0.767801,-0.128725,-0.190151
1.605500,-0.675990,-0.123733,-0.176709
1.611600,-0.675990,-0.123733,-0.176709
1.617700,-0.591458,-0.112955,-0.156494
1.623800,-0.551934,-0.108476,-0.146945
1.629900,-0.551934,-0.108476,-0.146945
1.636000,-0.478276,-0.097938,-0.126019
1.642100,-0.478276,-0.097938,-0.126019
1.648200,-0.411190,-0.089048,-0.105708
1.654300,-0.380123,-0.085525,-0.093326
1.660400,-0.380123,-0.085525,-0.093326
1.666500,-0.321968,-0.076181,-0.074617
1.672600,-0.321968,-0.076181,-0.074617
1.678700,-0.269549,-0.071477,-0.059613
1.684800,-0.269549,-0.071477,-0.059613
1.690900,-0.222048,-0.068668,-0.041379
1.697000,-0.198900,-0.064081,-0.039427
1.703100,-0.198900,-0.064081,-0.039427
1.709200,-0.154605,-0.056601,-0.027472
1.715300,-0.154605,-0.056601,-0.027472
1.721400,-0.110450,-0.038588,-0.020129
1.727500,-0.085862,-0.033355,-0.017811
1.733600,-0.085862,-0.033355,-0.017811
1.739700,-0.020174,-0.011648,-0.023793
1.745800,-0.020174,-0.011648,-0.023793
1.751900,0.019725,0.015007,-0.040053
1.758000,0.034792,0.028044,-0.054174
1.764100,0.034792,0.028044,-0.054174
1.770200,0.061583,0.046203,-0.074673
1.776300,0.061583,0.046203,-0.074673
1.782400,0.086667,0.049938,-0.094833
1.788500,0.099298,0.049869,-0.105473
1.794600,0.099298,0.049869,-0.105473
1.800700,0.124010,0.060503,-0.122773
1.806800,0.124010,0.060503,-0.122773
1.812900,0.149956,0.073857,-0.139281
1.819000,0.163217,0.083070,-0.145894
1.825100,0.163217,0.083070,-0.145894
1.831200,0.191024,0.097401,-0.161001
1.837300,0.191024,0.097401,-0.161001
1.843400,0.219584,0.099385,-0.171788
1.849500,0.234354,0.098541,-0.177612
1.855600,0.234354,0.098541,-0.177612
1.861700,0.264548,0.099688,-0.186006
1.867800,0.264548,0.099688,-0.186006
1.873900,0.294846,0.096502,-0.194764
1.880000,0.310570,0.086852,-0.198863
1.886100,0.325960,0.091992,-0.201302
1.892200,0.340592,0.078045,-0.200762
1.898300,0.340592,0.078045,-0.200762
1.904400,0.370644,0.067267,-0.198247
1.910500,0.384402,0.059264,-0.196927
1.916600,0.398519,0.058319,-0.190011
1.922700,0.411885,0.031644,-0.191995
1.928800,0.411885,0.031644,-0.191995
1.934900,0.369046,0.084365,-0.115337
1.941000,0.341154,0.077349,-0.084008
1.947100,0.312453,0.066353,-0.054396
1.953200,0.284529,0.040335,-0.028781
1.959300,0.256103,0.012940,-0.018937
1.965400,0.227035,-0.005569,0.003443
1.971500,0.197410,-0.041639,0.009639
1.977600,0.166747,-0.066983,0.035676
1.983700,0.134755,-0.070066,0.060196
1.989800,0.134755,-0.070066,0.060196
1.995900,0.065084,-0.034710,0.136663
2.002000,0.026784,-0.010405,0.181370
2.008100,-0.015380,0.010173,0.230586
2.014200,-0.061836,0.025518,0.285423
2.020300,-0.061836,0.025518,0.285423
2.026400,-0.175441,0.046082,0.426185
2.032500,-0.248685,0.062100,0.501114
2.038600,-0.341344,0.067371,0.484874
2.044700,-0.468903,0.087567,-0.066759
2.050800,-0.468903,0.087567,-0.066759
2.056900,-0.445953,0.038096,-0.285554
2.063000,-0.414736,-0.009122,-0.406812
2.069100,-0.366492,-0.075177,-0.572610
2.075200,-0.284789,-0.109262,-0.873383
2.081300,-0.136211,-0.202300,-1.328381
2.087400,-0.085765,-0.159711,-0.883667
2.093500,-0.062195,-0.153956,-0.597761
2.099600,-0.048812,-0.155336,-0.433101
2.105700,-0.040257,-0.155697,-0.328144
2.111800,-0.034567,-0.151595,-0.258751
2.117900,-0.030297,-0.149749,-0.211615
2.124000,-0.027296,-0.133925,-0.173158
2.130100,-0.024908,-0.129301,-0.145538
2.136200,-0.022948,-0.112817,-0.123298
2.142300,-0.021142,-0.109146,-0.108829
2.148400,-0.019903,-0.095223,-0.096333
2.154500,-0.018649,-0.079930,-0.085436
2.160600,-0.017518,-0.074602,-0.077270
2.166700,-0.016461,-0.064374,-0.070320
2.172800,-0.015203,-0.050894,-0.060247
2.178900,-0.013784,-0.039358,-0.051116
2.185000,-0.012462,-0.036146,-0.048450
2.191100,-0.010680,-0.029651,-0.042818
2.197200,-0.009528,-0.023750,-0.037516
2.203300,-0.008810,-0.021710,-0.036275
2.209400,-0.008046,-0.018119,-0.032466
2.215500,-0.007451,-0.015425,-0.030298
2.221600,-0.006983,-0.013820,-0.028366
2.227700,-0.006507,-0.011623,-0.026294
2.233800,-0.006098,-0.010319,-0.024592
2.239900,-0.005778,-0.009122,-0.023161
2.246000,-0.005408,-0.007847,-0.021625
2.252100,-0.005153,-0.007060,-0.020293
2.258200,-0.004881,-0.006300,-0.019276
2.264300,-0.004630,-0.005481,-0.017860
2.270400,-0.004414,-0.004967,-0.017054
2.276500,-0.004230,-0.004468,-0.015980
2.282600,-0.004018,-0.003951,-0.015212
2.288700,-0.003867,-0.003615,-0.014328
2.294800,-0.003705,-0.003283,-0.013641
2.300900,-0.003553,-0.002964,-0.012867
2.307000,-0.003416,-0.002720,-0.012244
2.313100,-0.003297,-0.002511,-0.011663
2.319200,-0.003156,-0.002272,-0.011027
2.325300,-0.003041,-0.002073,-0.010454
2.331400,-0.002940,-0.001949,-0.010030
2.337500,-0.002836,-0.001791,-0.009522
2.343600,-0.002721,-0.001628,-0.009057
2.349700,-0.002649,-0.001552,-0.008665
2.355800,-0.002555,-0.001426,-0.008270
2.361900,-0.002461,-0.001310,-0.007821
2.368000,-0.002383,-0.001229,-0.007529
2.374100,-0.002307,-0.001141,-0.007147
2.380200,-0.002232,-0.001052,-0.006855
2.386300,-0.002154,-0.000968,-0.006495
2.392400,-0.002098,-0.000926,-0.006261
2.398500,-0.002028,-0.000866,-0.005973
2.404600,-0.001955,-0.000799,-0.005705
2.410700,-0.001901,-0.000764,-0.005472
2.416800,-0.001843,-0.000720,-0.005234
2.422900,-0.001780,-0.000675,-0.005009
2.429000,-0.001722,-0.000634,-0.004782
2.435100,-0.001675,-0.000607,-0.004598
2.441200,-0.001623,-0.000574,-0.004398
2.447300,-0.001576,-0.000547,-0.004221
2.453400,-0.001520,-0.000513,-0.004039
2.459500,-0.001480,-0.000491,-0.003879
2.465600,-0.001480,-0.000491,-0.003879
2.471700,-0.001391,-0.000442,-0.003568
2.477800,-0.001391,-0.000442,-0.003568
2.483900,-0.001342,-0.000416,-0.003408
2.490000,-0.001267,-0.000380,-0.003145
2.496100,-0.001267,-0.000380,-0.003145
2.502200,-0.001184,-0.000341,-0.002895
2.508300,-0.001184,-0.000341,-0.002895
2.514400,-0.001147,-0.000324,-0.002781
2.520500,-0.001077,-0.000297,-0.002566
2.526600,-0.001077,-0.000297,-0.002566
2.532700,-0.001007,-0.000270,-0.002355
2.538800,-0.001007,-0.000270,-0.002355
2.544900,-0.000972,-0.000256,-0.002260
2.551000,-0.000911,-0.000236,-0.002089
2.557100,-0.000911,-0.000236,-0.002089
2.563200,-0.000849,-0.000215,-0.001926
2.569300,-0.000849,-0.000215,-0.001926
2.575400,-0.000823,-0.000206,-0.001844
2.581500,-0.000765,-0.000191,-0.001710
2.587600,-0.000765,-0.000191,-0.001710
2.593700,-0.000711,-0.000176,-0.001573
2.599800,-0.000711,-0.000176,-0.001573
2.605900,-0.000685,-0.000170,-0.001505
2.612000,-0.000633,-0.000157,-0.001392
2.618100,-0.000633,-0.000157,-0.001392
2.624200,-0.000585,-0.000146,-0.001283
2.630300,-0.000585,-0.000146,-0.001283
2.636400,-0.000538,-0.000136,-0.001180
2.642500,-0.000517,-0.000132,-0.001135
2.648600,-0.000517,-0.000132,-0.001135
2.654700,-0.000472,-0.000123,-0.001044
2.660800,-0.000472,-0.000123,-0.001044
2.666900,-0.000429,-0.000114,-0.000961
2.673000,-0.000409,-0.000110,-0.000922
2.679100,-0.000409,-0.000110,-0.000922
2.685200,-0.000369,-0.000103,-0.000848
2.691300,-0.000369,-0.000103,-0.000848
2.697400,-0.000331,-0.000096,-0.000779
2.703500,-0.000312,-0.000093,-0.000748
2.709600,-0.000312,-0.000093,-0.000748
2.715700,-0.000276,-0.000087,-0.000686
2.721800,-0.000258,-0.000084,-0.000657
2.727900,-0.000242,-0.000081,-0.000630
2.734000,-0.000225,-0.000079,-0.000603
2.740100,-0.000208,-0.000076,-0.000576
2.746200,-0.000192,-0.000074,-0.000551
2.752300,-0.000177,-0.000072,-0.000528
2.758400,-0.000160,-0.000069,-0.000504
2.764500,-0.000146,-0.000067,-0.000482
2.770600,-0.000131,-0.000065,-0.000461
2.776700,-0.000115,-0.000063,-0.000440
2.782800,-0.000100,-0.000061,-0.000418
2.788900,-0.000086,-0.000059,-0.000399
2.795000,-0.000073,-0.000058,-0.000380
2.801100,-0.000059,-0.000056,-0.000363
2.807200,-0.000045,-0.000054,-0.000344
2.813300,-0.000032,-0.000053,-0.000328
2.819400,-0.000019,-0.000051,-0.000311
2.825500,-0.000007,-0.000050,-0.000297
2.831600,0.000006,-0.000049,-0.000282
2.837700,0.000019,-0.000047,-0.000266
2.843800,0.000030,-0.000045,-0.000252
2.849900,0.000042,-0.000042,-0.000238
2.856000,0.000053,-0.000038,-0.000224
2.862100,0.000065,-0.000034,-0.000210
2.868200,0.000076,-0.000031,-0.000198
2.874300,0.000076,-0.000031,-0.000198
2.880400,0.000098,-0.000030,-0.000175
2.886500,0.000108,-0.000029,-0.000164
2.892600,0.000119,-0.000029,-0.000154
2.898700,0.000129,-0.000028,-0.000144
2.904800,0.000129,-0.000028,-0.000144
2.910900,0.000148,-0.000027,-0.000124
2.917000,0.000158,-0.000026,-0.000115
2.923100,0.000167,-0.000026,-0.000106
2.929200,0.000177,-0.000026,-0.000098
2.935300,0.000177,-0.000026,-0.000098
2.941400,0.000194,-0.000026,-0.000083
2.947500,0.000203,-0.000026,-0.000075
2.953600,0.000211,-0.000026,-0.000068
2.959700,0.000219,-0.000026,-0.000061
2.965800,0.000219,-0.000026,-0.000061
2.971900,0.000235,-0.000026,-0.000048
2.978000,0.000243,-0.000026,-0.000042
2.984100,0.000251,-0.000026,-0.000035
2.990200,0.000258,-0.000026,-0.000030
2.996300,0.000258,-0.000026,-0.000030
3.002400,0.000272,-0.000025,-0.000019
3.008500,0.000279,-0.000025,-0.000013
3.014600,0.000286,-0.000025,-0.000009
3.020700,0.000286,-0.000025,-0.000009
3.026800,0.000286,-0.000025,-0.000009
3.032900,0.000286,-0.000025,-0.000009
3.039000,0.000286,-0.000025,-0.000009
3.045100,0.000286,-0.000025,-0.000009
3.051200,0.000286,-0.000025,-0.000009
3.057300,0.000286,-0.000025,-0.000009
3.063400,0.000286,-0.000025,-0.000009
3.069500,0.000286,-0.000025,-0.000009
3.075600,0.000286,-0.000025,-0.000009
3.081700,0.000286,-0.000025,-0.000009
3.087800,0.000286,-0.000025,-0.000009
3.093900,0.000286,-0.000025,-0.000009
3.100000,0.000286,-0.000025,-0.000009
